provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source
12010,2008-10-01,2009-09-30,2011-04-20,2011-04-11,v1996,30.0,20917096.0,8848614.0,12068482.0,7580520.0,6218499.0,,14698597.0,295.0,233.0,,,,1180 ROSS CLARK CIRCLE 4TH FLOOR,DOTHAN,AL,36301-,HOUSTON,NOLAND HOSPITAL DOTHAN,,0.389906,14036.0,-6436.0,640812.0,,,20259.0,,,714035.0,,6890624.0,2642737.0,20917096.0,,6569530.0,5961080.0,,,,,,,2009,unique reports
13025,2009-01-01,2009-12-31,2010-06-01,2010-05-27,v1996,100.0,54866601.0,35007613.0,19858988.0,26374468.0,21617099.0,,31204589.0,2312.0,1603.0,21.0,,,3800 RIDGEWAY DRIVE,BIRMINGHAM,AL,35209,JEFFERSON,HEALTHSOUTH LAKESHORE HOSPITAL,,0.485184,290320.0,564223.0,8830207.0,,24755883.0,19101.0,,,1768929.0,,55294201.0,2933361.0,52821688.0,1931559.0,17481775.0,15594953.0,,,,,,,2009,unique reports
13027,2009-01-01,2009-12-31,2012-11-21,2012-11-21,v1996,25.0,41975992.0,30970322.0,11005670.0,35108745.0,1933419.0,,8943822.0,267.0,196.0,,,,101 VILLA DRIVE,DAPHINE,AL,36526,BALDWIN,MERCY MEDICAL,,,27435.0,1710649.0,28498013.0,2727598.0,12307569.0,,7437947.0,534525.0,4273243.0,,5686617.0,46443414.0,15893228.0,157596.0,3141523.0,2900153.0,,,,,,,2009,unique reports
13028,2009-01-01,2009-12-31,2010-06-08,2010-06-04,v1996,80.0,32427829.0,18421427.0,14006402.0,15595522.0,11550315.0,,19666428.0,1314.0,863.0,,,,4465 NARROW LANE ROAD,MONTGOMERY,AL,36116-,MONTGOMERY,REHAB HOSP OF MONTGOMERY,,0.45519,,27117439.0,5645182.0,,13302219.0,217127.0,,,1674233.0,,29069005.0,2393141.0,31216744.0,1211087.0,9453247.0,8501701.0,,,,,,,2009,unique reports
13030,2009-01-01,2009-12-31,2010-06-01,2010-05-27,v1996,39.0,18908950.0,13323436.0,5585514.0,9316165.0,7701665.0,,10438455.0,984.0,735.0,,,, 1736 EAST MAIN STREET,DOTHAN,AL,36301,HOUSTON,HEALTHSOUTH REHAB DOTHAN,,0.511299,62897.0,21720689.0,3491312.0,,3347305.0,,,,1214947.0,,23025652.0,556983.0,18140120.0,768830.0,7219317.0,6602392.0,,,,,,,2009,unique reports
13032,2009-01-01,2009-12-31,2010-06-15,2010-06-11,v1996,44.0,21585510.0,13436592.0,8148918.0,9738732.0,8170505.0,,13141607.0,905.0,736.0,,,,801 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,GADSDEN REHABILITATION HOSPITAL,,0.457969,1525851.0,21814043.0,6314567.0,449.0,1810904.0,,,,1345461.0,,23446024.0,480659.0,21312112.0,273398.0,8175364.0,7444698.0,,,,,,,2009,unique reports
13300,2009-01-01,2009-12-31,2011-06-10,2011-06-03,v1996,290.0,1021402390.0,436722684.0,584679706.0,431318119.0,96660549.0,89140263.0,450856699.0,14062.0,92.0,5682.0,,,1600 7TH AVENUE SOUTH,BIRMINGHAM,AL,35233,JEFFERSON,THE CHILDREN S HOSPITAL,,0.366005,,42265654.0,251398766.0,567919.0,155357656.0,2441854.0,59406258.0,571232.0,103594065.0,,128654226.0,80234891.0,636601630.0,295327024.0,1201287.0,1110144.0,,,,,,,2009,unique reports
13301,2008-10-01,2009-09-30,2011-03-25,2011-03-15,v1996,271.0,171118522.0,113753501.0,57365021.0,119626230.0,12335259.0,39588944.0,75669453.0,11266.0,66.0,7823.0,,,1700 CENTER STREET,MOBILE,AL,36604,MOBILE,USA CHILDREN S AND WOMEN S HOSPITAL,,,,,,,,,,,,,135869658.0,7451595.0,129469701.0,30867412.0,343133.0,,,,,,,,2009,unique reports
14005,2008-10-01,2009-09-30,2011-09-23,2011-09-23,v1996,83.0,1672078.0,1672078.0,,14279657.0,1672078.0,,,316.0,34.0,,,,2140 UPPER WETUMPLA ROAD,MONTGOMERY,AL,36107-,MONTGOMERY,GREIL MEMORIAL PSYCHIATRIC HOSPITAL,,223.32827,924481.0,1175371.0,8130255.0,,,,,,,,1418675.0,47403.0,60100.0,,499999.0,492371.0,,,,,,,2009,unique reports
14006,2009-01-01,2009-12-31,2011-06-30,2011-06-24,v1996,68.0,20824781.0,10736802.0,10087979.0,12617536.0,8409720.0,,3096662.0,1499.0,178.0,652.0,,,3001 SCENIC HIGHWAY,GADSDEN,AL,35901,ETOWAH,MOUNTIAN VIEW HOSPITAL,,0.489102,,917679.0,3847975.0,,,,,,,,2893825.0,525937.0,11506382.0,765505.0,661868.0,612445.0,,,,,,,2009,unique reports
14008,2008-10-01,2009-09-30,2011-10-27,2011-10-25,v1996,193.0,4714517.0,4714517.0,,50544349.0,4714517.0,,,641.0,159.0,,,,COY SMITH HIGHWAY,MT VERNON,AL,36560-,MOBILE,SEARCY HOSPITAL,,118.75745,548394.0,-3092385.0,30019045.0,,,,,,,,-2353889.0,249068.0,201707.0,,2730352.0,2664194.0,,,,,,,2009,unique reports
14009,2008-10-01,2009-09-30,2011-03-25,2011-03-23,v1996,78.0,3073198.0,3073198.0,,14325079.0,3073198.0,,,601.0,173.0,,,,HIGHWAY 31,DECATUR,AL,35609-,MORGAN,NORTH ALABAMA REGIONAL HOSPITAL,,228.668642,229699.0,715572.0,3511469.0,,,,,,,,867882.0,-44388.0,56362.0,,2585744.0,2547564.0,,,,,,,2009,unique reports
14011,2008-10-01,2009-09-30,2011-12-09,2011-12-09,v1996,24.0,623804.0,623804.0,,16091660.0,623804.0,,,67.0,22.0,,,,1301 JACK WARNER PARKWAY,TUSCALOOSA,AL,35404-,TUSCALOOSA,TAYLOR HARDIN SECURE MEDICAL FAC,,107.63099,476965.0,111955.0,7995923.0,,,,,,,,105942.0,110407.0,50584.0,,436046.0,428165.0,,,,,,,2009,unique reports
14012,2008-10-01,2009-09-30,2011-12-30,2011-12-14,v1996,126.0,11558945.0,11558945.0,,23495550.0,11558945.0,,,306.0,210.0,96.0,,,201 UNIVERSITY BOULEVARD,TUSCALOOSA,AL,35402-,TUSCALOOSA,MARY S HARPER GERIATRIC PSYCH CEN,,195.836919,507024.0,-501246.0,10307458.0,,,,,,,,-500859.0,144544.0,76514.0,,3003323.0,2927976.0,,,,,,,2009,unique reports
14014,2008-10-01,2009-09-30,2011-05-13,2011-05-02,v1996,44.0,40977065.0,39244299.0,1732766.0,43479896.0,7511840.0,,,1264.0,135.0,245.0,,,5800 SOUTHLAND DRIVE,MOBILE,AL,36693,MOBILE,BAYPOINTE BEHAVIORAL HEALTH,,0.913884,,9702073.0,17625308.0,,5706475.0,,,,,,13861059.0,5313981.0,7511840.0,,676192.0,652707.0,,,,,,,2009,unique reports
20001,2009-01-01,2009-12-31,2012-02-06,2012-02-04,v1996,361.0,1167172904.0,546539509.0,620633395.0,526171390.0,155640200.0,128926294.0,470788336.0,16272.0,4116.0,5360.0,67652461.0,61340.0,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99519-6604,ANCHORAGE,PROVIDENCE ALASKA MEDICAL CENTER,99686883.0,0.353922,40889373.0,2576366.0,351314363.0,16589836.0,163645895.0,91682.0,110851545.0,,110174446.0,192334.0,159044027.0,100197429.0,775318988.0,388911873.0,81189218.0,75461689.0,,,,,,,2009,unique reports
20006,2009-01-01,2009-12-31,2013-03-14,2013-03-13,v1996,74.0,269757186.0,149263991.0,120493195.0,117319111.0,30247963.0,9192617.0,96438083.0,4457.0,1424.0,958.0,19186965.0,3932.0,2500 S. WOODWORTH LOOP,PALMER,AK,99645,MATANUSKA-SUSITNA,MAT-SU REGIONAL MED CTR,22416675.0,0.288875,2415302.0,-1398591.0,103395449.0,136867.0,3615526.0,89986.0,58382.0,,6687347.0,1756254.0,27248081.0,-23358044.0,146339374.0,119226706.0,18576006.0,16593871.0,,,,,,,2009,unique reports
20012,2009-01-01,2009-12-31,2013-02-19,2013-02-19,v1996,127.0,331046629.0,198014090.0,133032539.0,191447591.0,41519267.0,9223645.0,79438471.0,5270.0,1162.0,1077.0,21201833.0,3096.0,1650 COWLES,FAIRBANKS,AK,99701,NORTH STAR BOROUGH,FAIRBANKS MEMORIAL HOSPITAL,26504696.0,0.509657,128776.0,2539562.0,122395.0,,,,,,747728.0,,71281761.0,20125491.0,150038894.0,195312302.0,22303121.0,19231879.0,,,,,,,2009,unique reports
20017,2009-01-01,2009-12-31,2012-10-26,2012-10-15,v1996,166.0,520880691.0,203611453.0,317269238.0,150063357.0,28998660.0,34269464.0,266893948.0,6376.0,1424.0,886.0,24805887.0,57039.0,2801 DEBAR ROAD,ANCHORAGE,AK,99508,MUNICAPALITY OF ANCHORAGE,ALASKA REGIONAL HOSPITAL,19732051.0,0.244277,2421969.0,448850.0,48593289.0,3379258.0,75234432.0,16942216.0,7418401.0,,29654309.0,14378849.0,11051311.0,11461517.0,339363133.0,223432651.0,29739858.0,27437255.0,,,,,,,2009,unique reports
20026,2008-10-01,2009-09-30,2010-03-30,2010-03-26,v1996,,,,,,,,,,,,,,4000 AMBASSADOR DRIVE,ANCHORAGE,AK,99508-5928,ANCHORAGE,ALASKA NATIVE MEDICAL CENTER,,,,,,,,,,,,,,,,,,,,,,,,,2009,unique reports
20027,2008-10-01,2009-09-30,2010-05-26,2010-05-21,v1996,27.0,,,,,,,,1030.0,301.0,203.0,2659982.0,,222 TONGASS DRIVE,SITKA,AK,99835,SITKA,MTE EDGECUMBE HOSPITAL,,1.262587,28402928.0,1386706.0,45378592.0,,11616439.0,,,1745.0,4433035.0,,21391541.0,12488772.0,10884862.0,24353989.0,4845892.0,4655466.0,,,,,,,2009,unique reports
21301,2009-01-01,2009-12-31,2011-09-08,2011-09-01,v1996,11.0,11069408.0,10497988.0,571420.0,11242939.0,830462.0,,1836657.0,247.0,52.0,37.0,,,911 MEALS AVENUE,VALDEZ,AK,99686,,PROVIDENCE VALDEZ MEDICAL CENTER,,,845827.0,3556462.0,997036.0,,,,,,2077791.0,,6307934.0,1563578.0,5520230.0,5052652.0,666715.0,,,,,,,,2009,unique reports
21302,2009-01-01,2009-12-31,2012-06-05,2012-06-05,v1996,6.0,15707980.0,13908588.0,1799392.0,14415678.0,1025964.0,,1027748.0,79.0,42.0,12.0,,,417 1ST AVENUE,SEWARD,AK,99664-0365,KENAI PENINSULA COUNTY,PROVIDENCE SEWARD MEDICAL & CARE CEN,,,,758053.0,53400.0,,,,,,53399.0,,2664562.0,3028781.0,8135761.0,6265785.0,596196.0,,,,,,,,2009,unique reports
21306,2009-01-01,2009-12-31,2011-09-08,2011-08-24,v1996,25.0,46809613.0,33881157.0,12928456.0,31790645.0,4105061.0,275907.0,12430717.0,776.0,153.0,157.0,,,1915 E REZANOF DRIVE,KODIAK,AK,99615,NONE,PROV. KODIAK ISLAND MEDICAL CENTER,,,1969400.0,6419385.0,3798433.0,,,83090.0,29143.0,,3099651.0,,13273886.0,2665931.0,19555888.0,22282775.0,2169181.0,,,,,,,,2009,unique reports
21308,2008-10-01,2009-09-30,2012-04-17,2012-04-10,v1996,18.0,52446024.0,48972813.0,3473211.0,63085156.0,4986364.0,,3121183.0,721.0,100.0,226.0,,,5TH & BERING,NOME,AK,99762,NOME BOROUGH,NORTON SOUND REGIONAL HOSPITAL,,,,15680539.0,41460008.0,,,,,,,,22831017.0,11119006.0,11769910.0,22814163.0,1503680.0,,,,,,,,2009,unique reports
22001,2009-01-01,2009-12-31,2011-06-27,2011-06-27,v1996,60.0,44042669.0,17779887.0,26262782.0,22548853.0,23067342.0,,20975327.0,260.0,145.0,46.0,,,4800 CORDOVA ST,ANCHORAGE,AK,99503,ANCHORAGE,ALASKA SPECIALTY HOSPITAL LLC,,,82845.0,727764.0,1732059.0,,,,,,909350.0,,7814863.0,5683558.0,44536671.0,,11654884.0,9392520.0,,,,,,,2009,unique reports
24001,2009-01-01,2009-12-31,2010-07-21,2010-07-20,v1996,110.0,86405761.0,24846463.0,61559298.0,19549569.0,85423000.0,,982761.0,1038.0,,679.0,,,2530 DEBARR RD,ANCHORAGE,AK,99508-2948,ANCHRAGE,NORTH STAR HOSPITAL,,,96398.0,340803.0,15814722.0,,6574656.0,,,,1987327.0,,2638283.0,2612230.0,86405761.0,,,,,,,,,,2009,unique reports
30001,2009-01-01,2009-12-31,2012-03-08,2012-03-08,v1996,228.0,308193885.0,77856947.0,230336938.0,73237556.0,32465749.0,9809966.0,132056450.0,7308.0,603.0,1831.0,7310287.0,,6102 WEST CAMPBELL AVE,PHOENIX,AZ,85031,MARICOPA,MARYVALE HOSPITAL MEDICAL CENTER,31785699.0,0.201353,1417430.0,-132023.0,20735293.0,,14608960.0,,,,,,8886027.0,5687565.0,188793047.0,119400838.0,5195526.0,4861144.0,,,,,,,2009,unique reports
30002,2009-01-01,2009-12-31,2013-02-19,2013-02-19,v1996,558.0,2151305678.0,670573078.0,1480732600.0,630655708.0,184726341.0,92261948.0,1346379851.0,40672.0,6574.0,13409.0,122517851.0,72276.0,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,MARICOPA,BANNER GOOD SAMARITAN MEDICAL CENTER,,0.234471,14034212.0,8000.0,162805000.0,5432000.0,78654000.0,2371000.0,119933000.0,,176436000.0,,319200000.0,45525000.0,1635032882.0,522673874.0,88672246.0,83056331.0,,,,,,,2009,unique reports
30006,2009-01-01,2009-12-31,2012-02-08,2012-02-06,v1996,493.0,1264939507.0,413053851.0,851885656.0,408188807.0,175699197.0,104463396.0,618437115.0,31923.0,6359.0,19121.0,79034402.0,349978.0,5301 E GRANT ROAD,TUCSON,AZ,85712,PIMA,TUCSON MEDICAL CENTER,32025278.0,0.287534,37886164.0,31420846.0,118556143.0,,,,,,,,111809439.0,46717895.0,916910553.0,339040988.0,68433678.0,62502651.0,,,,,,,2009,unique reports
30012,2009-01-01,2009-12-31,2012-02-08,2012-02-07,v1996,136.0,439810607.0,175307213.0,264503394.0,172833622.0,35948566.0,15834959.0,199480922.0,8671.0,3960.0,1683.0,42496604.0,20081.0,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,YAVAPAI REGIONAL MEDICAL CENTER,8419441.0,0.318659,3535654.0,58916212.0,80508495.0,40400.0,24758977.0,5748415.0,1031232.0,,50084948.0,77472.0,100691812.0,22313015.0,260188944.0,171520964.0,49442171.0,46368663.0,,,,,,,2009,unique reports
30013,2008-10-01,2009-09-30,2012-02-08,2012-02-06,v1996,333.0,825029684.0,284924417.0,540105267.0,256860647.0,109313885.0,28985742.0,323114197.0,18629.0,6645.0,6241.0,71904617.0,44121.0,2400 AVENUE A,YUMA,AZ,85364,YUMA,YUMA REGIONAL MEDICAL CENTER,41503088.0,0.280155,26319419.0,86569184.0,138078682.0,6872790.0,56960405.0,,4333778.0,,83596891.0,,313401072.0,88750369.0,465236826.0,359829019.0,70385200.0,65177319.0,,,,,,,2009,unique reports
30014,2009-01-01,2009-12-31,2012-02-08,2012-02-06,v1996,266.0,1034152294.0,273109123.0,761043171.0,274023048.0,90686276.0,40330016.0,,19182.0,3588.0,5449.0,37562756.0,104976.0,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,MARICOPA,JOHN C. LINCOLN HOSP-NORTH MOUNTAIN,75928489.0,0.212348,5037813.0,50687433.0,98349625.0,,,,,,,,110801132.0,34652175.0,799143749.0,235008546.0,39119051.0,36285012.0,,,,,,,2009,unique reports
30038,2008-10-01,2009-09-30,2012-02-08,2012-02-07,v1996,329.0,1162222745.0,355216169.0,807006576.0,326358956.0,116327620.0,48179370.0,556833455.0,18884.0,4757.0,3535.0,53845043.0,248582.0,7400 E OSBORN ROAD,SCOTTSDALE,AZ,85251,MARICOPA,SCOTTSDALE HEALTHCARE-OSBORN,16585902.0,0.252368,76466298.0,39892194.0,119025480.0,3614931.0,25193629.0,697288.0,30597278.0,,103929291.0,515704.0,89956361.0,25844019.0,718564184.0,419166163.0,56997494.0,52941802.0,,,,,,,2009,unique reports
30061,2009-01-01,2009-12-31,2012-02-08,2012-02-02,v1996,386.0,1328547688.0,315766630.0,1012781058.0,300691181.0,124142612.0,50997489.0,776192610.0,22035.0,8566.0,1523.0,81709000.0,65480.0,10401 THUNDERBIRD BLVD.,SUN CITY,AZ,85351,MARICOPA,BANNER BOSWELL MEDICAL CENTER,,0.205946,223975482.0,,105297097.0,2036581.0,63833131.0,25273.0,1307084.0,,52389168.0,,60370213.0,16965576.0,980403896.0,327953281.0,79861621.0,73233925.0,,,,,,,2009,unique reports
30062,2009-01-01,2009-12-31,2010-06-19,2010-06-07,v1996,81.0,256126484.0,105423640.0,150702844.0,91782547.0,19071169.0,5822163.0,60111251.0,4054.0,1205.0,1250.0,14747712.0,3620.0,2200 SHOW LOW LAKE RD.,SHOW LOW,AZ,85901,NAVAJO,SUMMIT HEALTHCARE ASSOC.,,0.322184,12350526.0,43142216.0,62746857.0,,19342411.0,,,,20762752.0,,59467313.0,9158556.0,88628910.0,159762490.0,16397382.0,15013842.0,,,,,,,2009,unique reports
30065,2009-01-01,2009-12-31,2013-02-21,2013-02-21,v1996,549.0,1613632727.0,513944021.0,1099688706.0,485751401.0,206276665.0,84471239.0,816995593.0,39444.0,4567.0,11924.0,58835348.0,72712.0,1400 SOUTH DOBSON ROAD,MESA,AZ,85202,MARICOPA,BANNER DESERT MEDICAL CENTER,,0.274315,,4355.0,397302496.0,3465262.0,38986556.0,764494.0,75006267.0,,104875028.0,,207555259.0,29667283.0,1107743496.0,505785029.0,66472121.0,60861067.0,,,,,,,2009,unique reports
30067,2008-10-01,2009-09-30,2012-02-08,2012-02-07,v1996,39.0,49075867.0,17289786.0,31786081.0,16666005.0,3427812.0,964100.0,9404209.0,944.0,514.0,176.0,4170354.0,,1200 MOJAVE RD.,PARKER,AZ,85344,LA PAZ,LA PAZ REGIONAL HOSPITAL,,0.308313,1669612.0,3894533.0,12477878.0,87856.0,2613159.0,477521.0,1131830.0,,6462357.0,,7124316.0,2245622.0,14535187.0,31591215.0,3705630.0,3354813.0,,,,,,,2009,unique reports
30068,2009-01-01,2009-12-31,2012-02-08,2012-02-07,v1996,55.0,118582175.0,53065335.0,65516840.0,48834183.0,11704099.0,,31741862.0,2658.0,665.0,856.0,6331639.0,5148.0,1600 TWENTIETH AVENUE,SAFFORD,AZ,85548,GRAHAM,MT. GRAHAM REGIONAL MEDICAL CENTER,,0.368441,3127377.0,3196188.0,26494891.0,948452.0,8845303.0,37232.0,320910.0,,13420094.0,,12299558.0,4825458.0,43110228.0,68227595.0,6599448.0,6158469.0,,,,,,,2009,unique reports
30074,2008-10-01,2009-09-30,2010-04-16,2010-04-07,v1996,,,,,,,,,,,,,,7900 SOUTH J. STOCK ROAD,TUCSON,AZ,85746,PIMA,SELLS INDIAN HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,2009,unique reports
30077,2008-10-01,2009-09-30,2010-04-12,2010-04-07,v1996,,,,,,,,,,,,,,223 SENECA LANE,SAN CARLOS,AZ,85550,, PHS INDIAN HOSPITAL SAN CARLOS,,,,,,,,,,,,,,,,,,,,,,,,,2009,unique reports
30083,2008-10-01,2009-09-30,2013-03-01,2013-03-01,v1996,136.0,403305549.0,98400053.0,304905496.0,98113521.0,31304358.0,8611806.0,165427278.0,7717.0,952.0,2499.0,9969882.0,69857.0,3929 EAST BELL ROAD,PHOENIX,AZ,85046,MARICOPA,PARADISE VALLEY HOSPITAL,24718894.0,0.219068,2629156.0,-471521.0,58041728.0,,,,,,16883239.0,,17757142.0,10505723.0,219804314.0,183501235.0,10608435.0,9462247.0,,,,,,,2009,unique reports
30084,2008-10-01,2009-09-30,2010-04-16,2010-04-07,v1996,,,,,,,,,,,,,,HIGHWAY 191 & HOSPITAL DRIVE,CHINLE,AZ,86053,APACHE,CHINLE COMP HCF,,,,,,,,,,,,,,,,,,,,,,,,,2009,unique reports
30085,2008-12-01,2009-11-30,2013-02-28,2013-02-28,v1996,254.0,1002370855.0,249297736.0,753073119.0,227641085.0,91154932.0,18938796.0,574104805.0,17766.0,4804.0,156.0,46513035.0,187775.0,6200 NORTH LA CHOLLA,TUCSON,AZ,85741,PIMA,NORTHWEST MEDICAL CENTER,12397318.0,0.206055,894196.0,-2128323.0,195181738.0,1326941.0,5187341.0,279745.0,32134.0,,12741222.0,2395541.0,36861893.0,-99649215.0,684198534.0,318172322.0,40888388.0,37396206.0,,,,,,,2009,unique reports
30087,2008-10-01,2009-09-30,2010-03-15,2010-03-08,v1996,407.0,1274878230.0,383321875.0,891556355.0,388402469.0,111852866.0,42030681.0,565163824.0,22665.0,5425.0,2015.0,57651393.0,126170.0,10450 N. 92ND STREET,SCOTTSDALE,AZ,85258,MARICOPA,SCOTTSDALE HEALTHCARE - SHEA,3771129.0,0.27541,17256737.0,-685008.0,114438318.0,5047842.0,59129954.0,1229418.0,42025001.0,,60256456.0,253239.0,55809018.0,30513661.0,766212707.0,499832917.0,69764830.0,62888788.0,,,,,,,2009,unique reports
30088,2009-01-01,2009-12-31,2012-11-07,2012-11-07,v1996,318.0,1075556825.0,265893692.0,809663133.0,249872397.0,129789705.0,25905827.0,564432617.0,19722.0,6865.0,2894.0,58178168.0,68322.0,6644 BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,BANNER BAYWOOD MEDICAL CENTER,21119614.0,0.219328,32834834.0,6025.0,165352783.0,,119556118.0,,,,,,204964746.0,25031785.0,726416315.0,348732602.0,58466353.0,53554443.0,,,,,,,2009,unique reports
30089,2009-01-01,2009-12-31,2012-11-07,2012-11-07,v1996,333.0,1298960258.0,386195642.0,912764616.0,373247483.0,142293130.0,26479521.0,722541533.0,32644.0,4473.0,9643.0,51010064.0,65067.0,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85308,MARICOPA,BANNER THUNDERBIRD MEDICAL CENTER,,0.260762,166657090.0,6122.0,300446986.0,1785240.0,21630415.0,,59955175.0,,82971706.0,,216812614.0,24415122.0,923780628.0,374121310.0,55515154.0,49554693.0,,,,,,,2009,unique reports
30092,2009-01-01,2009-12-31,2012-02-08,2012-02-07,v1996,201.0,825938088.0,203671532.0,622266556.0,198351559.0,63339713.0,24252687.0,,12153.0,2288.0,2902.0,23479999.0,11389.0,19829 N 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,JOHN C. LINCOLN HOSP-DEER VALLEY,56031640.0,0.201306,3394147.0,32374229.0,99670210.0,,,,,,,,59221202.0,12893237.0,493191614.0,332746474.0,26634492.0,24403384.0,,,,,,,2009,unique reports
30093,2009-01-01,2009-12-31,2012-02-08,2012-02-07,v1996,344.0,974359183.0,236126808.0,738232375.0,231173361.0,88348211.0,17678676.0,480785044.0,17454.0,6206.0,2215.0,52102744.0,56768.0,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,BANNER DEL E WEBB MEDICAL CENTER,,0.207773,112119422.0,96.0,161978427.0,1534291.0,42021146.0,,2638250.0,,37550303.0,,33595242.0,14457249.0,614601190.0,342852750.0,52844595.0,47243918.0,,,,,,,2009,unique reports
30100,2008-10-01,2009-09-30,2013-05-03,2013-05-01,v1996,60.0,344700092.0,83346176.0,261353916.0,87838945.0,31417085.0,,188431477.0,4064.0,1538.0,365.0,19076180.0,23467.0,4888 NORTH STONE DRIVE,TUCSON,AZ,85704,PIMA,TUCSON HEART HOSPITAL,36429453.0,0.244574,1962925.0,3692492.0,28725807.0,111000.0,6922763.0,,,,17450303.0,,13399213.0,13709431.0,220341982.0,123310077.0,22712840.0,20527524.0,,,,,,,2009,unique reports
30102,2008-10-01,2009-09-30,2012-12-03,2012-12-03,v1996,59.0,324767000.0,79752000.0,245015000.0,84298000.0,31736000.0,,188590000.0,3705.0,1792.0,388.0,27794942.0,33015.0,1930 EAST THOMAS ROAD,PHOENIX,AZ,85016-7711,MARICOPA,ARIZONA HEART HOSPITAL,,0.24782,1888546.0,2805000.0,38448000.0,55696.0,9724810.0,,,,23780938.0,,15127000.0,30046000.0,222626036.0,102141150.0,30259043.0,28033278.0,,,,,,,2009,unique reports
30103,2009-01-01,2009-12-31,2012-02-08,2012-02-07,v1996,237.0,1338591566.0,740192234.0,598399332.0,719259610.0,87978847.0,16840445.0,440970387.0,13552.0,7532.0,313.0,101524470.0,111016.0,5777 EAST MAYO BLVD,PHOENIX,AZ,85054,MARICOPA,MAYO CLINIC HOSPITAL,,0.366892,15234845.0,422907.0,395344383.0,7005560.0,122708021.0,,,,164709859.0,,294544983.0,309833867.0,535739373.0,263324501.0,109701718.0,101906598.0,,,,,,,2009,unique reports
30105,2009-01-01,2009-12-31,2012-09-17,2012-09-17,v1996,111.0,510403209.0,121756730.0,388646479.0,101303988.0,41437562.0,26867955.0,315010367.0,5894.0,2255.0,382.0,29343754.0,16894.0,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,BANNER BAYWOOD HEART HOSPITAL,4432806.0,0.181042,2354215.0,600.0,50543824.0,,42478481.0,,,,,,47956501.0,3381992.0,383900144.0,126880765.0,28427504.0,26145140.0,,,,,,,2009,unique reports
30107,2009-01-01,2009-12-31,2011-06-30,2011-06-23,v1996,23.0,70232047.0,17900977.0,52331070.0,18261376.0,2310626.0,,40257742.0,843.0,438.0,,5119423.0,25332.0,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,ARIZONA SPINE AND JOINT HOSPITAL,,0.250293,156586.0,70691.0,2171385.0,,,,,,4450124.0,,2714865.0,4486128.0,42582409.0,27649637.0,5627246.0,5116034.0,,,,,,,2009,unique reports
30112,2009-01-01,2009-12-31,2012-02-08,2012-02-07,v1996,24.0,144394887.0,27346617.0,117048270.0,27379159.0,2213269.0,,60747720.0,1006.0,309.0,,3524076.0,,2905 WEST WARNER ROAD,CHANDLER,AZ,85225,MARICOPA,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,112172.0,0.179443,128010.0,3650402.0,10072292.0,,5039216.0,,242272.0,,4789154.0,,7606460.0,6331368.0,62960988.0,81433899.0,4744340.0,4154620.0,,,,,,,2009,unique reports
30113,2008-10-01,2009-09-30,2010-04-12,2010-04-07,v1996,,,,,,,,,,,,,,200 WEST HOSPITAL WAY,WHITERIVER,AZ,85941,NAVAJO,WHITERIVER PHS INDIAN HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,2009,unique reports
30114,2009-01-01,2009-12-31,2013-03-15,2013-03-15,v1996,126.0,328585893.0,79643567.0,248942326.0,73433771.0,20995115.0,4002252.0,145624738.0,4847.0,2034.0,357.0,15684690.0,48887.0,1551 E TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,NORTHWEST MEDICAL CENTER ORO VALLEY,,0.212616,557267.0,-941278.0,86929622.0,135333.0,2636001.0,,565383.0,,6831725.0,2099020.0,11100624.0,99600414.0,176202413.0,152383480.0,16127957.0,13737319.0,,,,,,,2009,unique reports
